company,po_number,doc_date,expected_deliv_date,actual_deliv_date,card_name,itms_grp_nam,item_category,parent_code,parent_name,item_code,item_name,quantity,doc_currency,doc_price,doc_rate,exc_rate,price_usd,product_family,product_line,month,purchase_lead_time_days,delivery_delay_days,has_actual_delivery_date,is_late_delivery
Matapel Tradindo Sample,100497,2025-01-12,2025-02-07,2025-02-12,Supplier 002,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2374.6,USD,1.4937,15500,15500,1.4937,Specialty Chemicals,Additives,2025-01-01,31,5,True,True
Matapel Tradindo Sample,100498,2025-03-01,2025-03-17,2025-03-14,Supplier 011,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,1683.82,USD,1.7057,15500,15500,1.7057,Specialty Chemicals,Additives,2025-03-01,13,-3,True,False
Matapel Tradindo Sample,100499,2025-07-09,2025-08-06,2025-08-04,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2739.88,USD,1.6279,15500,15500,1.6279,Specialty Chemicals,Additives,2025-07-01,26,-2,True,False
Matapel Tradindo Sample,100500,2025-09-09,2025-09-27,2025-09-28,Supplier 005,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3191.53,USD,1.6766,15500,15500,1.6766,Specialty Chemicals,Additives,2025-09-01,19,1,True,True
Matapel Tradindo Sample,100501,2025-11-04,2025-11-22,2025-12-02,Supplier 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2242.48,USD,1.4911,15500,15500,1.4911,Specialty Chemicals,Additives,2025-11-01,28,10,True,True
Matapel Tradindo Sample,100502,2023-03-06,2023-03-30,2023-04-07,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,3247.45,USD,3.0213,15500,15500,3.0213,Specialty Chemicals,Additives,2023-03-01,32,8,True,True
Matapel Tradindo Sample,100503,2023-07-11,2023-08-10,2023-08-18,Supplier 012,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2881.14,USD,3.0196,15500,15500,3.0196,Specialty Chemicals,Additives,2023-07-01,38,8,True,True
Matapel Tradindo Sample,100504,2023-09-01,2023-09-15,2023-09-22,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,3625.95,USD,3.2755,15500,15500,3.2755,Specialty Chemicals,Additives,2023-09-01,21,7,True,True
Matapel Tradindo Sample,100505,2024-05-09,2024-05-31,2024-05-23,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,643.23,USD,2.9274,15500,15500,2.9274,Specialty Chemicals,Additives,2024-05-01,14,-8,True,False
Matapel Tradindo Sample,100506,2024-07-12,2024-08-03,2024-08-08,Supplier 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2741.77,USD,3.4155,15500,15500,3.4155,Specialty Chemicals,Additives,2024-07-01,27,5,True,True
Matapel Tradindo Sample,100507,2024-09-02,2024-09-16,2024-09-14,Supplier 006,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2138.6,USD,3.2945,15500,15500,3.2945,Specialty Chemicals,Additives,2024-09-01,12,-2,True,False
Matapel Tradindo Sample,100508,2024-11-07,2024-11-27,2024-11-18,Supplier 014,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2580.63,USD,3.3349,15500,15500,3.3349,Specialty Chemicals,Additives,2024-11-01,11,-9,True,False
Matapel Tradindo Sample,100509,2025-03-08,2025-04-03,2025-04-05,Supplier 007,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,3075.65,USD,3.2621,15500,15500,3.2621,Specialty Chemicals,Additives,2025-03-01,28,2,True,True
Matapel Tradindo Sample,100510,2025-05-12,2025-06-08,2025-06-07,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,3074.6,USD,3.0087,15500,15500,3.0087,Specialty Chemicals,Additives,2025-05-01,26,-1,True,False
Matapel Tradindo Sample,100511,2025-07-01,2025-08-03,2025-08-16,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,1990.18,USD,3.2031,15500,15500,3.2031,Specialty Chemicals,Additives,2025-07-01,46,13,True,True
Matapel Tradindo Sample,100512,2025-09-03,2025-09-23,2025-09-28,Supplier 011,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2446.62,USD,3.1795,15500,15500,3.1795,Specialty Chemicals,Additives,2025-09-01,25,5,True,True
Matapel Tradindo Sample,100513,2025-11-04,2025-12-06,2025-12-11,Supplier 007,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-02,Additives Grade 2,2866.86,USD,3.233,15500,15500,3.233,Specialty Chemicals,Additives,2025-11-01,37,5,True,True
Matapel Tradindo Sample,100514,2023-01-07,2023-01-22,2023-01-22,Supplier 006,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2651.57,USD,1.9277,15500,15500,1.9277,Specialty Chemicals,Additives,2023-01-01,15,0,True,False
Matapel Tradindo Sample,100515,2023-03-04,2023-03-23,2023-03-24,Supplier 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,4356.18,USD,2.1384,15500,15500,2.1384,Specialty Chemicals,Additives,2023-03-01,20,1,True,True
Matapel Tradindo Sample,100516,2023-05-10,2023-05-26,2023-05-26,Supplier 012,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2702.16,USD,2.1705,15500,15500,2.1705,Specialty Chemicals,Additives,2023-05-01,16,0,True,False
Matapel Tradindo Sample,100517,2023-07-05,2023-07-21,2023-07-26,Supplier 012,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2229.67,USD,2.0006,15500,15500,2.0006,Specialty Chemicals,Additives,2023-07-01,21,5,True,True
Matapel Tradindo Sample,100518,2023-09-09,2023-10-07,2023-10-04,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2560.84,USD,2.0243,15500,15500,2.0243,Specialty Chemicals,Additives,2023-09-01,25,-3,True,False
Matapel Tradindo Sample,100519,2023-11-09,2023-12-13,2023-12-17,Supplier 002,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,3235.99,USD,2.1387,15500,15500,2.1387,Specialty Chemicals,Additives,2023-11-01,38,4,True,True
Matapel Tradindo Sample,100520,2024-01-12,2024-02-03,2024-02-10,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2107.69,USD,2.1926,15500,15500,2.1926,Specialty Chemicals,Additives,2024-01-01,29,7,True,True
Matapel Tradindo Sample,100521,2024-03-05,2024-04-05,2024-03-29,Supplier 012,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,3317.86,USD,2.147,15500,15500,2.147,Specialty Chemicals,Additives,2024-03-01,24,-7,True,False
Matapel Tradindo Sample,100522,2024-05-11,2024-05-27,2024-05-29,Supplier 006,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2551.37,USD,2.0102,15500,15500,2.0102,Specialty Chemicals,Additives,2024-05-01,18,2,True,True
Matapel Tradindo Sample,100523,2024-07-02,2024-07-20,2024-07-22,Supplier 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2055.55,USD,1.9065,15500,15500,1.9065,Specialty Chemicals,Additives,2024-07-01,20,2,True,True
Matapel Tradindo Sample,100524,2024-11-04,2024-11-24,2024-11-27,Supplier 014,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2054.68,USD,2.0181,15500,15500,2.0181,Specialty Chemicals,Additives,2024-11-01,23,3,True,True
Matapel Tradindo Sample,100525,2025-01-08,2025-02-11,2025-02-19,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2181.18,USD,2.067,15500,15500,2.067,Specialty Chemicals,Additives,2025-01-01,42,8,True,True
Matapel Tradindo Sample,100526,2025-05-09,2025-05-25,2025-06-04,Supplier 005,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,2030.04,USD,2.0928,15500,15500,2.0928,Specialty Chemicals,Additives,2025-05-01,26,10,True,True
Matapel Tradindo Sample,100527,2025-09-12,2025-10-03,2025-10-08,Supplier 011,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-03,Additives Grade 3,3132.01,USD,1.8956,15500,15500,1.8956,Specialty Chemicals,Additives,2025-09-01,26,5,True,True
Matapel Tradindo Sample,100528,2023-01-11,2023-02-12,2023-02-06,Supplier 010,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,2745.6,USD,4.2552,15500,15500,4.2552,Specialty Chemicals,Additives,2023-01-01,26,-6,True,False
Matapel Tradindo Sample,100529,2023-03-09,2023-04-02,2023-03-28,Supplier 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,3057.26,USD,4.149,15500,15500,4.149,Specialty Chemicals,Additives,2023-03-01,19,-5,True,False
Matapel Tradindo Sample,100530,2023-05-06,2023-06-02,2023-05-31,Supplier 014,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,3451.46,USD,3.7362,15500,15500,3.7362,Specialty Chemicals,Additives,2023-05-01,25,-2,True,False
Matapel Tradindo Sample,100531,2023-11-12,2023-12-01,2023-12-01,Supplier 008,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,3171.03,USD,4.3809,15500,15500,4.3809,Specialty Chemicals,Additives,2023-11-01,19,0,True,False
Matapel Tradindo Sample,100532,2024-01-11,2024-01-26,2024-02-06,Supplier 003,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,3071.49,USD,4.1958,15500,15500,4.1958,Specialty Chemicals,Additives,2024-01-01,26,11,True,True
Matapel Tradindo Sample,100533,2024-09-08,2024-09-24,2024-09-26,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,4274.51,USD,4.2201,15500,15500,4.2201,Specialty Chemicals,Additives,2024-09-01,18,2,True,True
Matapel Tradindo Sample,100534,2025-01-11,2025-02-10,2025-02-08,Supplier 003,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,2500.07,USD,4.3497,15500,15500,4.3497,Specialty Chemicals,Additives,2025-01-01,28,-2,True,False
Matapel Tradindo Sample,100535,2025-03-02,2025-03-31,2025-03-31,Supplier 006,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,2797.27,USD,4.1897,15500,15500,4.1897,Specialty Chemicals,Additives,2025-03-01,29,0,True,False
Matapel Tradindo Sample,100536,2025-05-07,2025-06-07,2025-06-14,Supplier 011,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,3086.65,USD,3.844,15500,15500,3.844,Specialty Chemicals,Additives,2025-05-01,38,7,True,True
Matapel Tradindo Sample,100537,2025-09-03,2025-10-06,2025-10-08,Supplier 005,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,2631.77,USD,3.9739,15500,15500,3.9739,Specialty Chemicals,Additives,2025-09-01,35,2,True,True
Matapel Tradindo Sample,100538,2025-11-08,2025-11-23,2025-11-22,Supplier 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,2893.4,USD,3.7511,15500,15500,3.7511,Specialty Chemicals,Additives,2025-11-01,14,-1,True,False
