company,inv_date,cust_name,item_group,item_category,parent_code,parent_name,item_code,item_name,quantity,price_usd,total_usd,price_idr,total_idr,moving_avg_cost,product_family,product_line,month,cogs_idr,gross_profit_idr,gross_margin_pct
Matapel Chemicals Sample,2025-10-16,Customer 001,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,392.92,5.6546,2221.76,87645.78,34437343.63,64987.03,Solvents,Solvents,2025-10-01,25534703.827600002,8902639.8024,0.2585170301766391
Matapel Chemicals Sample,2025-11-02,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,639.69,6.2957,4027.35,97583.95,62423960.55,72355.91,Solvents,Solvents,2025-11-01,46285352.06790001,16138608.482099988,0.258532274144531
Matapel Chemicals Sample,2025-12-20,Customer 026,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,569.06,6.1706,3511.4,95643.58,54426761.55,70917.19,Solvents,Solvents,2025-12-01,40356136.141399994,14070625.408600003,0.25852402398907753
Matapel Chemicals Sample,2023-01-13,Customer 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,878.23,7.7169,6777.21,119611.51,105046724.59,87112.53,Solvents,Solvents,2023-01-01,76504837.2219,28541887.368100002,0.27170659037204353
Matapel Chemicals Sample,2023-02-04,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,412.09,7.4611,3074.64,115646.99,47656865.43,84225.19,Solvents,Solvents,2023-02-01,34708358.5471,12948506.8829,0.2717028651814963
Matapel Chemicals Sample,2023-03-10,Customer 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,973.8,7.6491,7448.69,118560.42,115454707.87,86347.03,Solvents,Solvents,2023-03-01,84084737.814,31369970.05600001,0.27170801983512055
Matapel Chemicals Sample,2023-04-13,Customer 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,810.71,7.2662,5890.81,112626.35,91307548.05,82025.27,Solvents,Solvents,2023-04-01,66498706.64170001,24808841.40829999,0.2717063587636224
Matapel Chemicals Sample,2023-05-23,Customer 027,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,732.52,7.0996,5200.61,110043.36,80609393.47,80144.09,Solvents,Solvents,2023-05-01,58707148.80679999,21902244.663200006,0.2717083421717006
Matapel Chemicals Sample,2023-06-13,Customer 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,729.19,7.2377,5277.65,112183.85,81803521.47,81703.0,Solvents,Solvents,2023-06-01,59577010.57000001,22226510.89999999,0.2717060402852116
Matapel Chemicals Sample,2023-07-15,Customer 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,1119.07,7.3764,8254.64,114333.69,127946959.88,83268.72,Solvents,Solvents,2023-07-01,93183526.4904,34763433.389599994,0.271701910089964
Matapel Chemicals Sample,2023-08-13,Customer 030,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,1142.74,7.5815,8663.68,117512.88,134287103.02,85584.11,Solvents,Solvents,2023-08-01,97800385.86140001,36486717.1586,0.2717067859686113
Matapel Chemicals Sample,2023-10-08,Customer 018,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,873.81,7.6129,6652.21,117999.42,103109280.31,85938.45,Solvents,Solvents,2023-10-01,75093876.9945,28015403.315500006,0.2717059340465879
Matapel Chemicals Sample,2023-11-10,Customer 022,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,1208.76,7.3746,8914.08,114305.69,138168210.17,83248.33,Solvents,Solvents,2023-11-01,100627251.3708,37540958.79919998,0.2717047485308681
Matapel Chemicals Sample,2023-12-14,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,890.09,6.9096,6150.11,107098.23,95326746.97,77999.17,Solvents,Solvents,2023-12-01,69426281.2253,25900465.7447,0.27170197838441984
Matapel Chemicals Sample,2024-01-07,Customer 027,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,568.55,7.7242,4391.56,119724.91,68069247.9,87195.12,Solvents,Solvents,2024-01-01,49574785.475999996,18494462.42400001,0.2717007017790189
Matapel Chemicals Sample,2024-02-13,Customer 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,575.27,7.519,4325.47,116544.89,67044861.61,84879.12,Solvents,Solvents,2024-02-01,48828411.362399995,18216450.247600004,0.2717053896473843
Matapel Chemicals Sample,2024-04-07,Customer 015,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,825.64,7.6637,6327.53,118787.99,98076688.91,86512.77,Solvents,Solvents,2024-04-01,71428403.4228,26648285.487199992,0.2717086576164268
Matapel Chemicals Sample,2024-07-09,Customer 011,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,588.09,7.1411,4199.61,110687.77,65093958.19,80613.41,Solvents,Solvents,2024-07-01,47407940.286900006,17686017.90309999,0.2716998381244081
Matapel Chemicals Sample,2024-08-23,Customer 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,501.86,7.688,3858.27,119163.28,59803239.62,86786.09,Solvents,Solvents,2024-08-01,43554467.127399996,16248772.492600001,0.2717038842017168
Matapel Chemicals Sample,2024-11-12,Customer 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,1103.67,7.4604,8233.8,115635.81,127623930.54,84217.04,Solvents,Solvents,2024-11-01,92947820.5368,34676110.00320001,0.27170539142995437
Matapel Chemicals Sample,2024-12-23,Customer 010,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,724.34,6.9742,5051.69,108099.38,78301205.23,78728.3,Solvents,Solvents,2024-12-01,57026056.822000004,21275148.408,0.27170907964324315
Matapel Chemicals Sample,2025-01-13,Customer 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,852.14,6.9031,5882.4,106998.08,91177144.56,77926.23,Solvents,Solvents,2025-01-01,66404057.632199995,24773086.927800007,0.27170281595622725
Matapel Chemicals Sample,2025-02-08,Customer 019,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,386.52,7.0917,2741.05,109920.74,42486261.56,80054.78,Solvents,Solvents,2025-02-01,30942773.565599997,11543487.994400006,0.27169931103724076
Matapel Chemicals Sample,2025-03-01,Customer 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,623.94,7.5694,4722.86,117326.11,73204256.96,85448.08,Solvents,Solvents,2025-03-01,53314475.03520001,19889781.924799986,0.2717025313933326
Matapel Chemicals Sample,2025-04-24,Customer 024,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,668.15,7.6987,5143.83,119329.14,79729385.19,86906.88,Solvents,Solvents,2025-04-01,58066831.872,21662553.317999996,0.2717009953905553
Matapel Chemicals Sample,2025-05-21,Customer 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,863.73,7.7707,6711.8,120446.04,104032960.22,87720.32,Solvents,Solvents,2025-05-01,75766671.99360001,28266288.226399988,0.2717051227478759
Matapel Chemicals Sample,2025-06-01,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,723.73,7.5504,5464.39,117030.73,84698067.3,85232.96,Solvents,Solvents,2025-06-01,61685650.14080001,23012417.15919999,0.27169943651358847
Matapel Chemicals Sample,2025-07-12,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,737.93,7.4201,5475.49,115011.1,84870097.84,83762.07,Solvents,Solvents,2025-07-01,61810544.3151,23059553.524900004,0.2717040996980192
Matapel Chemicals Sample,2025-08-19,Customer 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,763.46,7.3674,5624.73,114194.28,87183249.18,83167.19,Solvents,Solvents,2025-08-01,63494822.8774,23688426.302600004,0.2717084591983086
Matapel Chemicals Sample,2025-09-24,Customer 011,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,808.68,7.0225,5678.99,108849.17,88024329.83,79274.37,Solvents,Solvents,2025-09-01,64107597.53159999,23916732.298400007,0.2717059288561471
Matapel Chemicals Sample,2025-10-19,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,532.99,7.6783,4092.44,119013.03,63432873.94,86676.66,Solvents,Solvents,2025-10-01,46197793.0134,17235080.926599994,0.27170581838846436
Matapel Chemicals Sample,2025-11-16,Customer 019,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,942.88,7.5098,7080.82,116401.45,109752760.36,84774.66,Solvents,Solvents,2025-11-01,79932331.4208,29820428.9392,0.27170550281729605
Matapel Chemicals Sample,2025-12-17,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,609.34,7.5288,4587.57,116696.19,71107264.47,84989.32,Solvents,Solvents,2025-12-01,51787392.24880001,19319872.22119999,0.2717004003065116
Matapel Chemicals Sample,2023-01-23,Customer 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1256.91,4.8847,6139.6,75712.8,95163854.85,52830.44,Solvents,Solvents,2023-01-01,66403108.34040001,28760746.509599984,0.30222342878957037
Matapel Chemicals Sample,2023-02-17,Customer 027,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1141.71,4.955,5657.16,76802.02,87685984.74,53590.47,Solvents,Solvents,2023-02-01,61184775.5037,26501209.23629999,0.302228563833541
Matapel Chemicals Sample,2023-04-04,Customer 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1022.97,4.8008,4911.05,74411.78,76121319.3,51922.62,Solvents,Solvents,2023-04-01,53115282.58140001,23006036.71859999,0.3022285600165628
Matapel Chemicals Sample,2023-05-22,Customer 001,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,579.01,5.1562,2985.49,79921.16,46275077.86,55766.92,Solvents,Solvents,2023-05-01,32289604.3492,13985473.5108,0.30222474294071344
Matapel Chemicals Sample,2023-06-11,Customer 030,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1319.61,4.7447,6261.22,73543.39,97048903.51,51316.68,Solvents,Solvents,2023-06-01,67718004.0948,29330899.41520001,0.30222803508725604
Matapel Chemicals Sample,2023-07-22,Customer 018,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,928.46,4.8922,4542.19,75828.92,70403983.96,52911.46,Solvents,Solvents,2023-07-01,49126174.1516,21277809.80839999,0.30222451360833463
Matapel Chemicals Sample,2023-08-03,Customer 021,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1149.85,4.8486,5575.14,75152.73,86414670.69,52439.64,Solvents,Solvents,2023-08-01,60297720.054,26116950.636,0.30222820300606995
Matapel Chemicals Sample,2023-09-09,Customer 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1336.45,4.6234,6178.94,71662.75,95773513.37,50004.42,Solvents,Solvents,2023-09-01,66828407.109,28945106.261000007,0.3022245424909591
Matapel Chemicals Sample,2023-10-01,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,960.7,5.0337,4835.86,78021.95,74955846.25,54441.71,Solvents,Solvents,2023-10-01,52302150.797,22653695.453,0.3022271988957766
Matapel Chemicals Sample,2023-11-24,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,938.98,4.595,4314.58,71221.86,66875921.56,49696.78,Solvents,Solvents,2023-11-01,46664282.4844,20211639.075600006,0.3022259522430124
Matapel Chemicals Sample,2023-12-08,Customer 024,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,958.53,4.8472,4646.18,75131.86,72015825.08,52425.07,Solvents,Solvents,2023-12-01,50251002.3471,21764822.7329,0.30222277823967414
Matapel Chemicals Sample,2024-01-15,Customer 025,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1422.49,4.6742,6648.93,72449.52,103058388.46,50553.41,Solvents,Solvents,2024-01-01,71911720.19090001,31146668.26909998,0.3022235136268303
Matapel Chemicals Sample,2024-02-24,Customer 021,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1090.43,4.997,5448.88,77453.35,84457710.8,54044.95,Solvents,Solvents,2024-02-01,58932234.8285,25525475.971499994,0.30222789286753904
Matapel Chemicals Sample,2024-03-07,Customer 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1676.11,4.9069,8224.45,76056.68,127479018.36,53070.39,Solvents,Solvents,2024-03-01,88951811.3829,38527206.9771,0.302223906904424
Matapel Chemicals Sample,2024-04-02,Customer 005,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1078.54,4.8089,5186.57,74537.36,80391823.06,52010.25,Solvents,Solvents,2024-04-01,56095135.035,24296688.025000006,0.30222834985177915
Matapel Chemicals Sample,2024-05-26,Customer 026,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1120.96,5.0149,5621.54,77731.63,87133801.91,54239.12,Solvents,Solvents,2024-05-01,60799883.9552,26333917.954799995,0.3022239059647615
Matapel Chemicals Sample,2024-06-08,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1066.36,4.6097,4915.58,71450.1,76191516.57,49856.04,Solvents,Solvents,2024-06-01,53164486.814399995,23027029.755599998,0.3022256386568209
Matapel Chemicals Sample,2024-08-09,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1302.29,4.9512,6447.86,76743.4,99941795.92,53549.56,Solvents,Solvents,2024-08-01,69737056.49239999,30204739.42760001,0.30222330056764113
Matapel Chemicals Sample,2024-10-11,Customer 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,814.66,4.7415,3862.76,73493.72,59872741.62,51282.02,Solvents,Solvents,2024-10-01,41777410.4132,18095331.2068,0.30222987485101904
Matapel Chemicals Sample,2024-11-18,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1250.56,5.0766,6348.62,78687.65,98403615.56,54906.21,Solvents,Solvents,2024-11-01,68663509.9776,29740105.58240001,0.3022257405193254
Matapel Chemicals Sample,2024-12-20,Customer 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,487.57,4.9285,2402.98,76391.19,37246236.0,53303.8,Solvents,Solvents,2024-12-01,25989333.766000003,11256902.233999997,0.30222925704492654
Matapel Chemicals Sample,2025-01-13,Customer 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1497.49,5.1909,7773.29,80458.81,120485926.97,56142.08,Solvents,Solvents,2025-01-01,84072203.3792,36413723.5908,0.30222387382940347
Matapel Chemicals Sample,2025-02-26,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1473.32,4.7284,6966.46,73290.54,107980166.73,51140.25,Solvents,Solvents,2025-02-01,75345953.13,32634213.60000001,0.3022241453062443
Matapel Chemicals Sample,2025-03-20,Customer 023,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,779.48,4.7042,3666.81,72914.38,56835514.46,50877.77,Solvents,Solvents,2025-03-01,39658204.1596,17177310.300400004,0.30222846513493146
Matapel Chemicals Sample,2025-04-02,Customer 021,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,419.61,4.6231,1939.87,71657.7,30067961.51,50000.9,Solvents,Solvents,2025-04-01,20980877.649,9087083.861000001,0.3022181552938938
Matapel Chemicals Sample,2025-05-23,Customer 018,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1001.81,5.0303,5039.39,77969.55,78110608.47,54405.14,Solvents,Solvents,2025-05-01,54503613.303399995,23606995.166600004,0.30222521151741844
Matapel Chemicals Sample,2025-06-05,Customer 020,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,910.3,4.9483,4504.43,76698.6,69818608.03,53518.31,Solvents,Solvents,2025-06-01,48717717.592999995,21100890.437000006,0.30222445036333684
Matapel Chemicals Sample,2025-07-01,Customer 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,548.22,4.6806,2566.01,72549.19,39773184.29,50622.96,Solvents,Solvents,2025-07-01,27752519.1312,12020665.158799998,0.3022303940049955
Matapel Chemicals Sample,2025-08-13,Customer 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,763.57,4.6108,3520.7,71467.81,54570894.71,49868.4,Solvents,Solvents,2025-08-01,38078014.188,16492880.522,0.3022285159451072
Matapel Chemicals Sample,2025-09-05,Customer 020,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,955.47,5.0315,4807.41,77987.67,74514800.9,54417.78,Solvents,Solvents,2025-09-01,51994556.2566,22520244.643400006,0.3022251199949191
Matapel Chemicals Sample,2025-10-21,Customer 004,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1230.25,4.96,6102.03,76880.02,94581394.93,53644.89,Solvents,Solvents,2025-10-01,65996625.9225,28584769.007500008,0.3022240159246508
Matapel Chemicals Sample,2025-11-09,Customer 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,437.63,5.0057,2190.64,77587.77,33954957.32,54138.75,Solvents,Solvents,2025-11-01,23692741.1625,10262216.157499999,0.30223027703396327
Matapel Chemicals Sample,2025-12-10,Customer 018,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,687.89,5.0987,3507.32,79029.31,54363399.64,55144.62,Solvents,Solvents,2025-12-01,37933432.6518,16429966.988200001,0.3022247890492671
Matapel Chemicals Sample,2023-01-07,Customer 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,324.19,2.9532,957.42,45774.79,14839946.05,36121.0,Solvents,Solvents,2023-01-01,11710066.99,3129879.0600000005,0.21090905920106093
Matapel Chemicals Sample,2023-03-10,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,925.67,3.1133,2881.9,48256.61,44669500.32,38079.41,Solvents,Solvents,2023-03-01,35248967.4547,9420532.8653,0.21089407308821223
Matapel Chemicals Sample,2023-05-22,Customer 024,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,451.96,2.9017,1311.46,44977.06,20327654.11,35491.51,Solvents,Solvents,2023-05-01,16040742.8596,4286911.250399999,0.21089060386417602
Matapel Chemicals Sample,2023-07-06,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,457.29,2.9088,1330.19,45086.97,20617986.32,35578.24,Solvents,Solvents,2023-07-01,16269573.3696,4348412.9504,0.21090386242918024
Matapel Chemicals Sample,2023-08-17,Customer 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,692.89,2.9655,2054.74,45964.84,31848433.49,36270.97,Solvents,Solvents,2023-08-01,25131792.4033,6716641.0867,0.21089392320689618
Matapel Chemicals Sample,2023-09-21,Customer 029,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,549.3,3.0148,1656.04,46729.53,25668572.05,36874.39,Solvents,Solvents,2023-09-01,20255102.426999997,5413469.623000003,0.21089874467715095
Matapel Chemicals Sample,2023-10-18,Customer 029,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,545.2,3.1119,1696.61,48234.43,26297383.29,38061.91,Solvents,Solvents,2023-10-01,20751353.332000002,5546029.957999997,0.21089664689600365
Matapel Chemicals Sample,2023-11-23,Customer 004,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,757.27,2.9155,2207.82,45190.06,34221143.75,35659.59,Solvents,Solvents,2023-11-01,27003937.719299998,7217206.030700002,0.21089903024354648
Matapel Chemicals Sample,2023-12-01,Customer 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,407.26,2.8121,1145.28,43588.1,17751826.03,34395.48,Solvents,Solvents,2023-12-01,14007903.1848,3743922.8452000003,0.21090353402928205
Matapel Chemicals Sample,2024-01-22,Customer 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,539.54,2.9696,1602.24,46029.54,24834716.59,36322.02,Solvents,Solvents,2024-01-01,19597182.670799997,5237533.919200003,0.21089565891438278
Matapel Chemicals Sample,2024-02-02,Customer 028,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,540.64,3.1017,1676.93,48077.02,25992429.24,37937.7,Solvents,Solvents,2024-02-01,20510638.128,5481791.112,0.21089953006639406
Matapel Chemicals Sample,2024-03-14,Customer 021,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,298.36,2.9983,894.57,46473.38,13865892.99,36672.26,Solvents,Solvents,2024-03-01,10941535.493600002,2924357.4963999987,0.2109029327219695
